pkts,bytes,dur,average_dur,stddev_dur,total_dur,min_dur,max_dur,spkts,dpkts,sbytes,dbytes,rate,srate,drate,TnBPSrcIP,TnBPDstIP,TnP_PSrcIP,TnP_PDstIP,TnP_PerProto,TnP_Per_Dport,AR_P_Proto_P_SrcIP,AR_P_Proto_P_DstIP,N_IN_Conn_P_DstIP,N_IN_Conn_P_SrcIP,AR_P_Proto_P_Sport,AR_P_Proto_P_Dport,Pkts_P_State_P_Protocol_P_DestIP,Pkts_P_State_P_Protocol_P_SrcIP,attack
4,616,11.913996,3.926419,0.007798,7.852836999999999,3.91862,3.934217,4,0,616,0,0.251805,0.251805,0.0,61600,61600,400,400,400,400,0.335739,0.335739,100,100,0.33574,0.335739,400,400,1
6,360,12.163421,2.031551,1.659102,6.094652,0.0,4.063954,6,0,360,0,0.411069,0.411069,0.0,32280,32280,538,538,538,538,0.44231,0.44231,100,100,0.493282,0.44231,538,538,1
7,420,12.22784,2.7218880000000003,1.924704,8.165664,0.0,4.097675,7,0,420,0,0.490684,0.490684,0.0,13440,54240,224,904,904,904,0.5724640000000001,0.731063,100,32,0.5724640000000001,0.731063,904,224,1
3,462,14.707902,2.40655,2.40655,4.8131010000000005,0.0,4.8131010000000005,3,0,462,0,0.135981,0.135981,0.0,37422,46034,243,327,327,327,0.203925,0.234191,100,81,0.203972,0.234191,243,243,1
6,924,14.840735999999998,2.911253,0.073699,8.73376,2.813251,2.991003,6,0,924,0,0.336911,0.336911,0.0,100920,100920,742,742,742,742,0.499811,0.499811,100,100,0.404293,0.499811,174,174,1
8,480,14.188073,3.38004,0.970439,10.140121,2.007632,4.066525,8,0,480,0,0.493372,0.493372,0.0,22080,70680,368,1178,1178,1178,0.563854,0.839304,100,46,0.563854,0.839304,1178,368,1
4,616,11.063531,3.635528,0.070137,7.271056,3.5653910000000004,3.705665,4,0,616,0,0.271161,0.271161,0.0,57904,63808,376,418,418,418,0.361583,0.370385,100,94,0.361548,0.370385,394,376,1
7,890,13.825036,2.4239900000000003,1.7141919999999995,7.271972,0.0,3.665724,6,1,830,60,0.433995,0.361663,0.0,78200,89000,614,700,700,700,0.5045390000000001,0.501962,100,88,0.506328,0.501962,515,429,1
7,420,14.409537,3.434043,0.995889,10.30213,2.025995,4.165264,7,0,420,0,0.416391,0.416391,0.0,42180,46140,703,769,769,769,0.519012,0.5350020000000001,100,94,0.485789,0.5350020000000001,769,703,1
4,616,11.131648,3.699013,0.037221,7.398027000000001,3.661792,3.736235,4,0,616,0,0.269502,0.269502,0.0,61600,61600,400,400,400,400,0.358793,0.358793,100,100,0.359336,0.358793,400,400,1
11,1130,38.690777,0.166166,0.140342,0.830829,0.0,0.338138,8,3,950,180,0.25846,0.180922,0.063992,90760,96648,792,840,840,840,0.2225,0.21518,100,92,0.28430500000000003,0.21518,631,631,1
11,660,13.817416,3.689309,0.6482979999999999,11.067927,2.772664,4.163622,11,0,660,0,0.7237239999999999,0.7237239999999999,0.0,58680,63000,978,1050,1050,1050,0.777805,0.757678,100,91,0.796097,0.757678,1050,978,1
5,770,12.558044,2.154287,1.526138,6.46286,0.0,3.345155,5,0,770,0,0.318521,0.318521,0.0,36190,68838,235,447,447,447,0.398267,0.37468,100,47,0.398151,0.37468,447,235,1
6,360,10.172752,4.079993,0.047513,8.159986,4.0324800000000005,4.127506,6,0,360,0,0.491509,0.491509,0.0,31320,35880,522,598,598,598,0.589939,0.587326,100,87,0.589811,0.587326,598,522,1
7,890,12.344646,3.1394580000000003,0.065755,9.418373,3.047614,3.197991,6,1,830,60,0.486041,0.405034,0.0,34710,96320,273,822,822,822,0.567048,0.607829,100,39,0.5670470000000001,0.607829,822,273,1
7,420,12.158186,2.698471,1.908109,8.095413,0.0,4.051275,7,0,420,0,0.493495,0.493495,0.0,42000,42000,700,700,700,700,0.5757439999999999,0.5757439999999999,100,100,0.5757439999999999,0.5757439999999999,700,700,1
10,600,12.339789,3.1995150000000003,1.2848190000000002,9.598546,1.382506,4.1092830000000005,10,0,600,0,0.729348,0.729348,0.0,48600,56580,810,943,943,943,0.8105180000000001,0.766389,100,81,0.810387,0.766389,943,810,1
6,736,12.084393,2.656164,1.878715,7.968493,0.0,4.038501,5,1,676,60,0.413757,0.331005,0.0,76000,76000,640,640,640,640,0.529626,0.529626,100,100,0.496508,0.529626,640,640,1
1,154,0.0,0.0,0.0,0.0,0.0,0.0,1,0,154,0,0.0,0.0,0.0,23320,23320,232,232,232,232,12.2849,12.2849,100,100,0.0,12.2849,34,34,1
5,770,13.357188,2.299746,1.626771,6.899238,0.0,3.5039480000000003,5,0,770,0,0.299464,0.299464,0.0,80480,80480,558,558,558,558,0.417161,0.417161,100,100,0.37433,0.417161,395,395,1
5,770,15.943108,2.725086,1.927805,8.17526,0.0,4.158879,5,0,770,0,0.250892,0.250892,0.0,66220,78680,430,528,528,528,0.31361500000000003,0.337588,100,86,0.31361500000000003,0.337588,430,430,1
3,462,14.791257,2.442205,2.442205,4.88441,0.0,4.88441,3,0,462,0,0.135215,0.135215,0.0,39786,43790,273,299,299,299,0.212157,0.207611,100,87,0.202823,0.207611,251,225,1
10,600,12.344102,3.199856,1.281336,9.599566,1.387774,4.106806,10,0,600,0,0.729093,0.729093,0.0,60000,60000,1000,1000,1000,1000,0.810109,0.810109,100,100,0.810103,0.810109,1000,1000,1
14,840,15.520403,3.00801,1.736691,12.032041,0.0,4.022359,14,0,840,0,0.837607,0.837607,0.0,84000,84000,1400,1400,1400,1400,0.902046,0.902046,100,100,0.902038,0.902046,1400,1400,1
14,840,13.973285,3.998535,0.795276,11.995605,3.01304,4.960635,14,0,840,0,0.930347,0.930347,0.0,86400,86400,1440,1440,1440,1440,1.0305799999999998,1.0305799999999998,100,100,1.00191,1.0305799999999998,1440,1440,1
5,770,12.305778,1.991036,1.408715,5.973107,0.0,3.046145,5,0,770,0,0.32505100000000003,0.32505100000000003,0.0,58170,78706,429,577,577,577,0.504559,0.489457,100,69,0.406313,0.489457,211,135,1
8,856,9.609987,3.351938,0.038445,6.703877,3.3134940000000004,3.3903830000000004,6,2,736,120,0.728409,0.520292,0.15881900000000002,70240,70240,544,544,544,544,0.571658,0.571658,100,100,0.832467,0.571658,304,304,1
15,900,14.169023,4.052114,1.291417,12.156343,2.22601,4.990536,15,0,900,0,0.988071,0.988071,0.0,86880,86880,1448,1448,1448,1448,1.02239,1.02239,100,100,1.05865,1.02239,1448,1448,1
6,736,38.01495,0.06573899999999999,0.113864,0.262958,0.0,0.262958,5,1,676,60,0.131527,0.105222,0.0,75520,75520,632,632,632,632,0.166246,0.166246,100,100,0.157833,0.166246,432,432,1
8,480,14.266541,3.40497,0.970473,10.214911,2.032725,4.111987999999998,8,0,480,0,0.490659,0.490659,0.0,48000,48000,800,800,800,800,0.560874,0.560874,100,100,0.560753,0.560874,800,800,1
4,616,11.914359,3.924344,0.005909,7.848688,3.918435,3.930253,4,0,616,0,0.251797,0.251797,0.0,61600,61600,400,400,400,400,0.335715,0.335715,100,100,0.335729,0.335715,400,400,1
15,900,13.662067,3.911880000000001,1.366416,11.735641,1.979499,4.88615,15,0,900,0,1.024735,1.024735,0.0,26100,71880,435,1198,1198,1198,1.09793,0.874777,100,29,1.09793,0.874777,1198,435,1
8,480,14.19655,3.3856330000000003,0.95262,10.1569,2.0384290000000003,4.062172,8,0,480,0,0.493078,0.493078,0.0,46080,49680,768,828,828,828,0.5634060000000001,0.584006,100,96,0.563517,0.584006,828,768,1
6,736,43.335243,0.062397,0.108074,0.249587,0.0,0.249587,5,1,676,60,0.11538,0.092304,0.0,48848,77208,388,610,610,610,0.131613,0.139747,100,68,0.138455,0.139747,520,388,1
3,462,14.67923,2.216491,2.216491,4.432982,0.0,4.432982,3,0,462,0,0.136247,0.136247,0.0,28182,58212,183,378,378,378,0.204314,0.248411,100,61,0.20437,0.248411,378,183,1
13,780,15.427963,4.023672,0.042471,12.071016,3.981503,4.081745,13,0,780,0,0.7778079999999999,0.7778079999999999,0.0,81000,81000,1350,1350,1350,1350,0.8751120000000001,0.8751120000000001,100,100,0.842626,0.8751120000000001,1350,1350,1
4,616,11.123755,3.676189,0.095826,7.352378999999999,3.580368,3.772011,4,0,616,0,0.269693,0.269693,0.0,45584,65604,296,426,426,426,0.359523,0.357583,100,74,0.359591,0.357583,426,296,1
6,736,11.177126,3.760356,0.037188,7.5207130000000015,3.723181,3.797532,5,1,676,60,0.447342,0.357874,0.0,15216,69640,122,534,534,534,0.519252,0.496967,100,21,0.5368109999999999,0.496967,402,114,1
3,274,0.302446,0.302446,0.0,0.302446,0.302446,0.302446,2,1,214,60,6.6127509999999985,3.306375,0.0,16696,22240,178,214,214,214,11.068,13.3064,100,64,9.91913,13.3064,171,171,1
11,660,13.709695000000002,3.657883,0.642514,10.973648,2.7492330000000003,4.114591000000001,11,0,660,0,0.7294109999999999,0.7294109999999999,0.0,60060,63840,1001,1064,1064,1064,0.8023560000000001,0.7840630000000001,100,91,0.8023520000000001,0.7840630000000001,1064,1001,1
9,1010,14.109681,2.674783,1.546609,10.699133,0.0,3.682941000000001,7,2,890,120,0.566987,0.42524,0.093755,71480,92840,596,764,764,764,0.555854,0.551495,100,76,0.63786,0.551495,764,596,1
6,736,41.995022,0.068914,0.119363,0.275656,0.0,0.275656,5,1,676,60,0.119062,0.095249,0.0,28768,79378,210,607,607,607,0.116363,0.14143,100,43,0.142874,0.14143,391,210,1
11,660,13.709094,3.657193,0.639636,10.971581,2.752612,4.109823,11,0,660,0,0.7294430000000001,0.7294430000000001,0.0,38940,56160,649,936,936,936,0.802387,0.7158720000000001,100,59,0.802387,0.7158720000000001,936,649,1
3,274,0.270191,0.270191,0.0,0.270191,0.270191,0.270191,2,1,214,60,7.402171000000001,3.701085,0.0,21760,21760,206,206,206,206,14.5853,14.5853,100,100,11.1033,14.5853,159,159,1
9,1010,15.923239,2.988969,1.730921,11.955874,0.0,4.14622,7,2,890,120,0.50241,0.376808,0.241184,72850,89778,611,749,749,749,0.498809,0.479174,100,77,0.5652119999999999,0.479174,749,611,1
6,736,12.0598,2.611022,1.84636,7.833064999999999,0.0,3.938705,5,1,676,60,0.414601,0.33168000000000003,0.0,70240,70240,544,544,544,544,0.451023,0.451023,100,100,0.497521,0.451023,432,432,1
10,600,14.705444,3.873214,0.370049,11.619641,3.3499190000000003,4.140088,10,0,600,0,0.6120180000000001,0.6120180000000001,0.0,60000,60000,1000,1000,1000,1000,0.68002,0.68002,100,100,0.68002,0.68002,1000,1000,1
1,154,0.0,0.0,0.0,0.0,0.0,0.0,1,0,154,0,0.0,0.0,0.0,4928,18040,32,144,144,144,0.0,23.5019,100,32,0.0,23.5019,78,32,1
11,660,13.806349,3.688445,0.6471640000000001,11.065334,2.773371,4.160621,11,0,660,0,0.724304,0.724304,0.0,44220,73920,737,1232,1232,1232,0.796564,0.888976,100,67,0.7967350000000001,0.888976,1232,737,1
6,360,10.794365,4.382137,0.33405300000000004,8.764275,4.048088,4.7161870000000015,6,0,360,0,0.463205,0.463205,0.0,25920,36000,432,600,600,600,0.555846,0.5567840000000001,100,72,0.555846,0.5567840000000001,600,432,1
14,840,12.92187,3.640777,1.880605,10.922331,0.981212,4.977714,14,0,840,0,1.006046,1.006046,0.0,84000,84000,1400,1400,1400,1400,1.08343,1.08343,100,100,1.08343,1.08343,1400,1400,1
6,360,10.86246,4.411268,0.376078,8.822536,4.0351870000000005,4.787349,6,0,360,0,0.460301,0.460301,0.0,30600,36000,510,600,600,600,0.5522050000000001,0.552539,100,85,0.552361,0.552539,600,510,1
15,900,13.657678,3.910543,1.368006,11.731630000000001,1.9759080000000002,4.885071,15,0,900,0,1.025064,1.025064,0.0,55800,71760,930,1196,1196,1196,1.0983100000000001,0.91469,100,62,1.09828,0.91469,1196,930,1
14,840,15.511982,3.006467,1.7358080000000002,12.025867,0.0,4.022657,14,0,840,0,0.8380620000000001,0.8380620000000001,0.0,84000,84000,1400,1400,1400,1400,0.902518,0.902518,100,100,0.902528,0.902518,1400,1400,1
15,900,13.660964000000002,3.910648,1.367518,11.731944,1.976699,4.883692,15,0,900,0,1.024818,1.024818,0.0,9900,68640,165,1144,1144,1144,1.09802,0.8349610000000001,100,11,1.09802,0.8349610000000001,1144,165,1
6,360,11.133772,2.351156,1.716548,7.053467,0.0,4.0500440000000015,6,0,360,0,0.449084,0.449084,0.0,36000,36000,600,600,600,600,0.539071,0.539071,100,100,0.5389010000000001,0.539071,600,600,1
1,154,0.0,0.0,0.0,0.0,0.0,0.0,1,0,154,0,0.0,0.0,0.0,17458,18280,139,148,148,148,25.799,24.0322,100,97,0.0,24.0322,76,76,1
7,420,12.381933,2.742472,1.939653,8.227414999999999,0.0,4.163881,7,0,420,0,0.484577,0.484577,0.0,42000,42000,700,700,700,700,0.56534,0.56534,100,100,0.56534,0.56534,700,700,1
7,890,15.739331,2.689924,1.908772,8.069773,0.0,4.230699,6,1,830,60,0.381211,0.317676,0.0,61780,77796,450,554,554,554,0.386369,0.35925,100,74,0.444746,0.35925,280,280,1
5,770,12.831906,2.158415,1.532551,6.475244,0.0,3.4079269999999995,5,0,770,0,0.31172300000000003,0.31172300000000003,0.0,77000,77000,500,500,500,500,0.389628,0.389628,100,100,0.389654,0.389628,500,500,1
8,480,14.29934,3.417234,0.920719,10.251702,2.115144,4.070361,8,0,480,0,0.489533,0.489533,0.0,40740,52440,679,874,874,874,0.545801,0.6069100000000001,100,87,0.559466,0.6069100000000001,874,679,1
10,600,12.341754,3.198704,1.276402,9.596111,1.393616,4.108153,10,0,600,0,0.729232,0.729232,0.0,59520,59520,992,992,992,992,0.803776,0.803776,100,100,0.810258,0.803776,992,992,1
4,616,14.547901999999999,4.128189,0.099362,8.256378,4.028827,4.227551,4,0,616,0,0.206215,0.206215,0.0,44968,65758,292,427,427,427,0.274955,0.287536,100,73,0.274954,0.287536,427,292,1
7,420,12.164331,2.700703,1.909686,8.102108,0.0,4.053738,7,0,420,0,0.493245,0.493245,0.0,27300,42000,455,700,700,700,0.575453,0.576021,100,65,0.575453,0.576021,700,455,1
14,840,13.660256,3.909767,1.3692030000000002,11.729301,1.973432,4.883171,14,0,840,0,0.951666,0.951666,0.0,3360,63540,56,1059,1059,1059,1.0248700000000002,0.772779,100,4,1.0248700000000002,0.772779,1059,56,1
9,1010,14.297401999999998,3.630734,0.086105,10.892202,3.518203,3.727295,7,2,890,120,0.559542,0.419657,0.093891,78780,98360,702,856,856,856,0.6292770000000001,0.616975,100,78,0.6294850000000001,0.616975,856,702,1
6,736,14.677999,1.240893,1.625036,3.722679,0.0,3.5365260000000003,5,1,676,60,0.340646,0.272517,0.0,69344,74426,598,631,631,631,0.457646,0.4297,100,89,0.408775,0.4297,598,598,1
3,462,14.520425,2.30234,2.30234,4.60468,0.0,4.60468,3,0,462,0,0.137737,0.137737,0.0,42042,44814,273,291,291,291,0.206567,0.205315,100,91,0.206606,0.205315,291,273,1
10,600,12.343565,3.200541,1.285633,9.601624,1.382382,4.1114190000000015,10,0,600,0,0.729125,0.729125,0.0,60000,60000,1000,1000,1000,1000,0.810159,0.810159,100,100,0.810139,0.810159,1000,1000,1
15,900,13.953107,3.984738,1.411775,11.954214,1.988265,4.998369,15,0,900,0,1.003361,1.003361,0.0,67620,78660,1127,1311,1311,1311,1.04901,0.932511,100,77,1.07503,0.932511,1311,1127,1
8,480,14.256310999999998,3.40213,0.973707,10.206388,2.025317,4.111659,8,0,480,0,0.491011,0.491011,0.0,36960,52140,616,869,869,869,0.5611550000000001,0.613981,100,77,0.5611550000000001,0.613981,869,616,1
1,154,0.0,0.0,0.0,0.0,0.0,0.0,1,0,154,0,0.0,0.0,0.0,14322,15400,93,100,100,100,0.0,0.0,100,93,0.0,0.0,100,93,1
7,890,43.730839,0.06841799999999999,0.136836,0.342089,0.0,0.342089,6,1,830,60,0.137203,0.114336,0.0,84800,84800,630,630,630,630,0.14410499999999998,0.14410499999999998,100,100,0.16007000000000002,0.14410499999999998,630,630,1
8,480,14.296269,3.4161010000000003,0.922239,10.248302,2.11186,4.070036,8,0,480,0,0.489638,0.489638,0.0,47520,48420,792,807,807,807,0.559587,0.56414,100,99,0.559587,0.56414,807,792,1
15,900,13.958927,3.984875,0.824118,11.954624,2.977072,4.995731,15,0,900,0,1.002942,1.002942,0.0,88380,88380,1473,1473,1473,1473,1.05524,1.05524,100,100,1.07458,1.05524,1473,1473,1
8,480,14.267362,3.3919010000000003,1.003592,10.175702,1.973134,4.134765,8,0,480,0,0.49063,0.49063,0.0,34800,56400,580,940,940,940,0.5349430000000001,0.661723,100,76,0.56072,0.661723,940,580,1
6,360,10.978443,4.48175,0.445961,8.963500999999997,4.035789,4.9277120000000005,6,0,360,0,0.455438,0.455438,0.0,33120,36000,552,600,600,600,0.5465260000000001,0.546366,100,92,0.5465260000000001,0.546366,600,552,1
4,428,9.639777,0.0041670000000000006,0.0041670000000000006,0.008333,0.0,0.008333,3,1,368,60,0.311211,0.207474,0.0,23112,45440,216,444,444,444,0.4148,0.470503,100,54,0.414947,0.470503,444,216,1
11,660,13.586441,3.623759,0.705438,10.871278,2.626529,4.1471269999999985,11,0,660,0,0.736028,0.736028,0.0,66000,66000,1100,1100,1100,1100,0.809631,0.809631,100,100,0.809631,0.809631,1100,1100,1
6,360,12.385743,4.097014,0.037182,8.194028,4.059832,4.134196,6,0,360,0,0.40369,0.40369,0.0,35460,44040,591,734,734,734,0.548462,0.584037,100,87,0.484428,0.584037,734,591,1
15,900,13.659274,3.910027,1.368529,11.730082,1.974655,4.885122,15,0,900,0,1.024945,1.024945,0.0,90000,90000,1500,1500,1500,1500,1.0981,1.0981,100,100,1.09816,1.0981,1500,1500,1
15,900,13.962324,3.982201,1.416267,11.946604,1.979316,4.991213,15,0,900,0,1.002698,1.002698,0.0,90000,90000,1500,1500,1500,1500,1.0743200000000002,1.0743200000000002,100,100,1.0743200000000002,1.0743200000000002,1500,1500,1
4,428,9.772671,0.011765,0.011765,0.023531,0.0,0.023531,3,1,368,60,0.306979,0.204652,0.0,22684,42800,212,400,400,400,0.409304,0.41582,100,53,0.409305,0.41582,400,212,1
15,900,13.953744,3.981765,1.413881,11.945295,1.982334,4.998658,15,0,900,0,1.003315,1.003315,0.0,90000,90000,1500,1500,1500,1500,1.07494,1.07494,100,100,1.0749799999999998,1.07494,1500,1500,1
9,1010,13.361184,3.370228,0.246012,10.110684,3.029196,3.6003730000000003,7,2,890,120,0.598749,0.449062,0.145967,88100,90872,732,750,750,750,0.5828770000000001,0.558972,100,94,0.673593,0.558972,732,732,1
6,360,10.706298,4.3477440000000005,0.310856,8.695489,4.0368879999999985,4.658601,6,0,360,0,0.467015,0.467015,0.0,27000,39060,450,651,651,651,0.560538,0.602262,100,75,0.5604180000000001,0.602262,651,450,1
7,890,45.592846,0.0,0.0,0.0,0.0,0.0,6,1,830,60,0.1316,0.109666,0.0,89640,92104,742,758,758,758,0.169501,0.168223,100,96,0.153533,0.168223,467,467,1
4,616,14.715799,1.175502,1.662411,3.526506,0.0,3.526506,4,0,616,0,0.203863,0.203863,0.0,20944,51436,136,334,334,334,0.27181700000000003,0.226749,100,34,0.27181700000000003,0.226749,334,136,1
15,900,14.544823,4.176966,1.1132,12.530897,2.602922,4.9887760000000005,15,0,900,0,0.962542,0.962542,0.0,90000,90000,1500,1500,1500,1500,1.03115,1.03115,100,100,1.03129,1.03115,1500,1500,1
5,770,14.769726,2.654531,1.912559,7.963592999999999,0.0,4.431152,5,0,770,0,0.27082399999999995,0.27082399999999995,0.0,83120,83120,602,602,602,602,0.404968,0.404968,100,100,0.33853,0.404968,245,245,1
6,548,10.238746,0.14007,0.061162,0.280141,0.078909,0.201232,4,2,428,120,0.488341,0.293005,0.097668,45344,50720,480,532,532,532,0.535442,0.517267,100,88,0.586009,0.517267,532,480,1
6,360,12.131187,2.687322,1.900223,8.061964999999999,0.0,4.031439,6,0,360,0,0.412161,0.412161,0.0,36180,36180,603,603,603,603,0.497066,0.497066,100,100,0.494593,0.497066,603,603,1
9,540,12.746109,3.32792,1.385711,9.983761,1.377135,4.4649199999999984,9,0,540,0,0.6276430000000001,0.6276430000000001,0.0,54000,54000,900,900,900,900,0.706097,0.706097,100,100,0.706098,0.706097,900,900,1
7,420,12.162744,2.701299,1.91011,8.103898,0.0,4.056152,7,0,420,0,0.49331,0.49331,0.0,42000,42000,700,700,700,700,0.5755279999999999,0.5755279999999999,100,100,0.5755279999999999,0.5755279999999999,700,700,1
8,480,14.156683,3.3714800000000005,0.939214,10.114439,2.04323,4.036367,8,0,480,0,0.494466,0.494466,0.0,47400,47400,790,790,790,790,0.55804,0.55804,100,100,0.565104,0.55804,790,790,1
8,480,14.15542,3.374831,0.94057,10.124495,2.044666,4.040104,8,0,480,0,0.4945100000000001,0.4945100000000001,0.0,48000,48000,800,800,800,800,0.565155,0.565155,100,100,0.565155,0.565155,800,800,1
5,582,28.034536,0.043719,0.061828,0.131158,0.0,0.131158,4,1,522,60,0.142681,0.107011,0.0,58200,58200,500,500,500,500,0.178352,0.178352,100,100,0.178351,0.178352,500,500,1
3,274,0.287991,0.287991,0.0,0.287991,0.287991,0.287991,2,1,214,60,6.944661999999999,3.472331,0.0,19602,21520,181,202,202,202,14.2836,13.9875,100,93,10.417,13.9875,153,132,1
7,420,12.386667,2.75869,1.95075,8.276069999999999,0.0,4.156911,7,0,420,0,0.484392,0.484392,0.0,36960,42000,616,700,700,700,0.565124,0.5659489999999999,100,88,0.565124,0.5659489999999999,700,616,1
8,480,14.415025,3.436796,0.992901,10.310388,2.032986,4.166369,8,0,480,0,0.485604,0.485604,0.0,39900,49800,665,830,830,830,0.542802,0.5795239999999999,100,85,0.554976,0.5795239999999999,830,665,1
7,420,12.387399,2.760321,1.951856,8.280963,0.0,4.149603,7,0,420,0,0.484363,0.484363,0.0,42000,42000,700,700,700,700,0.56509,0.56509,100,100,0.56509,0.56509,700,700,1
10,600,15.024983,3.92427,0.316431,11.772809,3.476878,4.156605,10,0,600,0,0.599002,0.599002,0.0,44400,66240,740,1104,1104,1104,0.66557,0.728969,100,74,0.665558,0.728969,1104,740,1
8,480,14.268692,3.391099,1.003059,10.173298,1.973076,4.133286,8,0,480,0,0.4905850000000001,0.4905850000000001,0.0,41280,53880,688,898,898,898,0.56075,0.624604,100,86,0.560668,0.624604,898,688,1
5,582,20.005085,2.502044,2.228914,5.004089,0.273131,4.730958,4,1,522,60,0.199949,0.14996199999999998,0.0,32010,58200,275,500,500,500,0.249937,0.169765,100,55,0.249936,0.169765,500,275,1
5,770,12.775082,2.173495,1.540609,6.520484,0.0,3.391217,5,0,770,0,0.31311,0.31311,0.0,43120,77000,280,500,500,500,0.39143,0.397069,100,56,0.391387,0.397069,500,280,1
13,780,13.741747,3.912553,0.7050270000000001,11.737658,3.002491,4.720337000000002,13,0,780,0,0.873251,0.873251,0.0,78000,78000,1300,1300,1300,1300,0.945935,0.945935,100,100,0.946022,0.945935,1300,1300,1
8,480,14.194403,3.3850580000000003,0.953635,10.155173,2.036432,4.065379,8,0,480,0,0.493152,0.493152,0.0,45120,48000,752,800,800,800,0.5634520000000001,0.563589,100,94,0.563602,0.563589,800,752,1
6,360,11.133768,2.351154,1.716547,7.053463000000002,0.0,4.050045,6,0,360,0,0.449084,0.449084,0.0,36000,36000,600,600,600,600,0.539071,0.539071,100,100,0.5389010000000001,0.539071,600,600,1
5,770,12.584323,2.1298060000000003,1.508467,6.389419,0.0,3.3003120000000004,5,0,770,0,0.317856,0.317856,0.0,77000,77000,500,500,500,500,0.39715,0.39715,100,100,0.39732,0.39715,500,500,1
5,582,27.882278000000003,0.057092,0.080741,0.17127699999999998,0.0,0.17127699999999998,4,1,522,60,0.14346,0.107595,0.0,58200,58200,500,500,500,500,0.179362,0.179362,100,100,0.179325,0.179362,500,500,1
3,462,14.345073,2.027359,2.027359,4.054717,0.0,4.054717,3,0,462,0,0.13942100000000002,0.13942100000000002,0.0,41412,51716,286,370,370,370,0.231828,0.263829,100,86,0.209131,0.263829,216,216,1
8,480,14.711974,3.550752,0.721579,10.652257,2.530285,4.061591,8,0,480,0,0.475803,0.475803,0.0,48000,48000,800,800,800,800,0.543719,0.543719,100,100,0.543775,0.543719,800,800,1
7,890,15.921101,3.991668,0.143809,11.975004,3.8217,4.1733720000000005,6,1,830,60,0.376858,0.314049,0.0,78200,78200,520,520,520,520,0.326484,0.326484,100,100,0.439668,0.326484,70,70,1
5,770,15.822857999999998,2.677444,1.8946740000000002,8.032332,0.0,4.106469000000001,5,0,770,0,0.252799,0.252799,0.0,8300,86240,60,654,654,654,0.379198,0.44068900000000005,100,10,0.315999,0.44068900000000005,115,25,1
2,308,9.773068,0.0,0.0,0.0,0.0,0.0,2,0,308,0,0.102322,0.102322,0.0,37040,37040,304,304,304,304,0.309238,0.309238,100,100,0.204644,0.309238,118,118,1
3,274,0.223212,0.223212,0.0,0.223212,0.223212,0.223212,2,1,214,60,8.960092,4.480046,0.0,23200,23200,230,230,230,230,15.3704,15.3704,100,100,13.4401,15.3704,195,195,1
15,900,13.729676,3.907544,1.503867,11.722631,1.7809830000000002,4.9978120000000015,15,0,900,0,1.0196889999999998,1.0196889999999998,0.0,90000,90000,1500,1500,1500,1500,1.09278,1.09278,100,100,1.0925200000000002,1.09278,1500,1500,1
6,360,13.059234,2.996106,2.147595,8.988319,0.0,4.925154,6,0,360,0,0.382871,0.382871,0.0,35760,35760,596,596,596,596,0.456416,0.456416,100,100,0.459445,0.456416,596,596,1
15,900,13.954024,3.98214,1.414732,11.94642,1.981494,4.9984730000000015,15,0,900,0,1.003295,1.003295,0.0,90000,90000,1500,1500,1500,1500,1.07496,1.07496,100,100,1.07496,1.07496,1500,1500,1
8,480,14.274107,3.39578,1.002557,10.18734,1.978483,4.138065,8,0,480,0,0.490398,0.490398,0.0,45600,50100,760,835,835,835,0.560549,0.58603,100,95,0.560455,0.58603,835,760,1
7,420,12.16134,2.70454,1.912401,8.113619,0.0,4.0611169999999985,7,0,420,0,0.493367,0.493367,0.0,38940,38940,649,649,649,649,0.533658,0.533658,100,100,0.5755939999999999,0.533658,649,649,1
7,890,38.750572,0.041881,0.083761,0.20940300000000006,0.0,0.20940300000000006,6,1,830,60,0.154836,0.12903,0.0,90800,90800,730,730,730,730,0.188027,0.188027,100,100,0.180643,0.188027,511,511,1
6,736,35.825314,1.415704,2.002108,4.247113,0.0,4.247113,5,1,676,60,0.139566,0.111653,0.0,54816,63594,406,463,463,463,0.139796,0.12593900000000002,100,81,0.167479,0.12593900000000002,246,246,1
7,890,43.112427,0.052478,0.104955,0.262388,0.0,0.262388,6,1,830,60,0.13917100000000002,0.115976,0.0,76540,89000,602,700,700,700,0.16234,0.164442,100,86,0.162366,0.164442,210,112,1
8,480,14.14196,3.365212,0.944162,10.095637,2.029975,4.037372,8,0,480,0,0.4949810000000001,0.4949810000000001,0.0,48000,48000,800,800,800,800,0.565551,0.565551,100,100,0.565692,0.565551,800,800,1
6,360,11.24121,2.39828,1.735207,7.194839,0.0,4.0475400000000015,6,0,360,0,0.444792,0.444792,0.0,36000,36000,600,600,600,600,0.53375,0.53375,100,100,0.53375,0.53375,600,600,1
4,428,10.411588,0.136975,0.136975,0.273951,0.0,0.273951,3,1,368,60,0.288141,0.192094,0.0,38840,38840,334,334,334,334,0.323672,0.323672,100,100,0.384187,0.323672,268,268,1
10,1070,44.645485,0.151202,0.136515,0.756012,0.0,0.348022,7,3,890,180,0.201588,0.134889,0.100212,73190,92702,648,804,804,804,0.199185,0.181083,100,73,0.223987,0.181083,306,306,1
